market_category_id,market_id,category_id
22348,1020073,5
22349,1020073,8
22350,1020073,9
22351,1020073,10
22352,1020073,12
22353,1020073,15
22354,1020073,17
22355,1020073,18
22356,1020073,23
22357,1011738,0
22358,1011738,1
22359,1011738,2
22360,1011738,3
22361,1011738,4
22362,1011738,5
22363,1011738,6
22364,1011738,7
22365,1011738,8
22366,1011738,9
22367,1011738,10
22368,1011738,12
22369,1011738,15
22370,1011738,16
22371,1011738,17
22372,1011738,18
22373,1011738,19
22374,1011738,21
22375,1011738,23
22376,1011738,24
22377,1011738,25
22378,1011738,26
22379,1011738,27
22380,1011738,28
22381,1019138,1
22382,1019138,2
22383,1019138,3
22384,1019138,4
22385,1019138,5
22386,1019138,8
22387,1019138,9
22388,1019138,10
22389,1019138,11
22390,1019138,16
22391,1019138,17
22392,1019138,18
22393,1019138,20
22394,1019138,23
22395,1003982,0
22396,1003982,1
22397,1003982,3
22398,1003982,4
22399,1003982,5
22400,1003982,6
22401,1003982,7
22402,1003982,8
22403,1003982,9
22404,1003982,10
22405,1003982,12
22406,1003982,15
22407,1003982,16
22408,1003982,17
22409,1003982,18
22410,1003982,21
22411,1003982,23
22412,1003982,25
22413,1003982,26
22414,1003982,28
22415,1003982,29
22416,1020147,0
22417,1020147,1
22418,1020147,2
22419,1020147,3
22420,1020147,4
22421,1020147,5
22422,1020147,6
22423,1020147,7
22424,1020147,8
22425,1020147,9
22426,1020147,10
22427,1020147,11
22428,1020147,12
22429,1020147,14
22430,1020147,15
22431,1020147,16
22432,1020147,17
22433,1020147,18
22434,1020147,19
22435,1020147,20
22436,1020147,21
22437,1020147,22
22438,1020147,23
22439,1020147,24
22440,1020147,25
22441,1020147,26
22442,1020147,27
22443,1020147,28
22444,1020147,29
22445,1019075,1
22446,1019075,5
22447,1019075,8
22448,1019075,9
22449,1019075,10
22450,1019075,12
22451,1019075,16
22452,1019075,21
22453,1019075,23
22454,1019075,26
22455,1019075,29
22456,1021694,1
22457,1021694,3
22458,1021694,4
22459,1021694,7
22460,1021694,8
22461,1021694,9
22462,1021694,10
22463,1021694,12
22464,1021694,15
22465,1021694,16
22466,1021694,17
22467,1021694,18
22468,1021694,19
22469,1021694,23
22470,1018994,1
22471,1018994,2
22472,1018994,3
22473,1018994,4
22474,1018994,5
22475,1018994,8
22476,1018994,9
22477,1018994,11
22478,1018994,12
22479,1018994,16
22480,1018994,17
22481,1018994,18
22482,1018994,20
22483,1018994,21
22484,1018994,23
22485,1018994,25
22486,1018994,26
22487,1018994,27
22488,1010998,0
22489,1010998,1
22490,1010998,2
22491,1010998,3
22492,1010998,4
22493,1010998,5
22494,1010998,7
22495,1010998,8
22496,1010998,9
22497,1010998,10
22498,1010998,11
22499,1010998,12
22500,1010998,14
22501,1010998,15
22502,1010998,16
22503,1010998,17
22504,1010998,18
22505,1010998,19
22506,1010998,21
22507,1010998,22
22508,1010998,23
22509,1010998,24
22510,1010998,25
22511,1010998,26
22512,1010998,27
22513,1010998,29
22514,1000710,0
22515,1000710,1
22516,1000710,2
22517,1000710,3
22518,1000710,4
22519,1000710,5
22520,1000710,6
22521,1000710,7
22522,1000710,8
22523,1000710,9
22524,1000710,10
22525,1000710,12
22526,1000710,14
22527,1000710,15
22528,1000710,16
22529,1000710,17
22530,1000710,18
22531,1000710,19
22532,1000710,20
22533,1000710,21
22534,1000710,22
22535,1000710,23
22536,1000710,24
22537,1000710,25
22538,1000710,26
22539,1000710,27
22540,1000710,28
22541,1000710,29
22542,1021616,0
22543,1021616,1
22544,1021616,2
22545,1021616,3
22546,1021616,4
22547,1021616,5
22548,1021616,6
22549,1021616,7
22550,1021616,8
22551,1021616,9
22552,1021616,10
22553,1021616,12
22554,1021616,14
22555,1021616,15
22556,1021616,16
22557,1021616,17
22558,1021616,18
22559,1021616,19
22560,1021616,20
22561,1021616,21
22562,1021616,23
22563,1021616,25
22564,1021616,26
22565,1021616,27
22566,1021616,28
22567,1021616,29
22568,1018279,0
22569,1018279,1
22570,1018279,2
22571,1018279,3
22572,1018279,4
22573,1018279,5
22574,1018279,6
22575,1018279,7
22576,1018279,8
22577,1018279,9
22578,1018279,10
22579,1018279,11
22580,1018279,12
22581,1018279,14
22582,1018279,15
22583,1018279,16
22584,1018279,17
22585,1018279,18
22586,1018279,19
22587,1018279,20
22588,1018279,21
22589,1018279,22
22590,1018279,23
22591,1018279,24
22592,1018279,25
22593,1018279,27
22594,1021235,1
22595,1021235,2
22596,1021235,3
22597,1021235,4
22598,1021235,5
22599,1021235,7
22600,1021235,8
22601,1021235,9
22602,1021235,10
22603,1021235,12
22604,1021235,15
22605,1021235,16
22606,1021235,18
22607,1021235,19
22608,1021235,20
22609,1021235,21
22610,1021235,23
22611,1021235,25
22612,1021235,26
22613,1021235,27
22614,1021235,29
22615,1021204,1
22616,1021204,3
22617,1021204,4
22618,1021204,5
22619,1021204,7
22620,1021204,8
22621,1021204,10
22622,1021204,15
22623,1021204,21
22624,1021204,23
22625,1020049,1
22626,1020049,2
22627,1020049,3
22628,1020049,5
22629,1020049,6
22630,1020049,7
22631,1020049,8
22632,1020049,9
22633,1020049,10
22634,1020049,12
22635,1020049,15
22636,1020049,17
22637,1020049,18
22638,1020049,21
22639,1020049,23
22640,1019047,1
22641,1019047,3
22642,1019047,4
22643,1019047,5
22644,1019047,6
22645,1019047,7
22646,1019047,8
22647,1019047,9
22648,1019047,10
22649,1019047,11
22650,1019047,15
22651,1019047,17
22652,1019047,19
22653,1019047,21
22654,1019047,23
22655,1019933,0
22656,1019933,1
22657,1019933,2
22658,1019933,3
22659,1019933,4
22660,1019933,5
22661,1019933,6
22662,1019933,7
22663,1019933,8
22664,1019933,9
22665,1019933,10
22666,1019933,15
22667,1019933,17
22668,1019933,18
22669,1019933,20
22670,1019933,21
22671,1019933,23
22672,1019933,26
22673,1019933,29
22674,1021203,1
22675,1021203,3
22676,1021203,5
22677,1021203,8
22678,1021203,9
22679,1021203,10
22680,1021203,14
22681,1021203,17
22682,1021203,21
22683,1021203,23
22684,1019596,3
22685,1019596,7
22686,1019596,8
22687,1019596,17
22688,1019596,18
22689,1019596,23
22690,1019596,25
22691,1018959,0
22692,1018959,1
22693,1018959,3
22694,1018959,4
22695,1018959,5
22696,1018959,7
22697,1018959,8
22698,1018959,9
22699,1018959,10
22700,1018959,12
22701,1018959,14
22702,1018959,15
22703,1018959,16
22704,1018959,17
22705,1018959,18
22706,1018959,23
22707,1018959,24
22708,1018959,25
22709,1018959,26
22710,1018959,27
22711,1018959,29
22712,1021254,0
22713,1021254,1
22714,1021254,2
22715,1021254,3
22716,1021254,4
22717,1021254,5
22718,1021254,7
22719,1021254,8
22720,1021254,9
22721,1021254,10
22722,1021254,11
22723,1021254,12
22724,1021254,15
22725,1021254,16
22726,1021254,18
22727,1021254,19
22728,1021254,21
22729,1021254,22
22730,1021254,23
22731,1021254,24
22732,1021254,25
22733,1021254,26
22734,1021254,27
22735,1021254,28
22736,1021254,29
22737,1019181,0
22738,1019181,1
22739,1019181,2
22740,1019181,4
22741,1019181,5
22742,1019181,8
22743,1019181,9
22744,1019181,10
22745,1019181,12
22746,1019181,17
22747,1019181,18
22748,1019181,21
22749,1019181,23
22750,1019303,0
22751,1019303,1
22752,1019303,2
22753,1019303,3
22754,1019303,4
22755,1019303,5
22756,1019303,7
22757,1019303,8
22758,1019303,10
22759,1019303,12
22760,1019303,17
22761,1019303,18
22762,1019303,23
22763,1019303,24
22764,1019303,26
22765,1019544,1
22766,1019544,2
22767,1019544,3
22768,1019544,4
22769,1019544,5
22770,1019544,7
22771,1019544,8
22772,1019544,9
22773,1019544,10
22774,1019544,12
22775,1019544,15
22776,1019544,16
22777,1019544,17
22778,1019544,18
22779,1019544,19
22780,1019544,21
22781,1019544,23
22782,1019544,25
22783,1019544,26
22784,1019544,27
22785,1019775,1
22786,1019775,2
22787,1019775,3
22788,1019775,5
22789,1019775,7
22790,1019775,8
22791,1019775,9
22792,1019775,10
22793,1019775,16
22794,1019775,18
22795,1019775,20
22796,1019775,21
22797,1019775,23
22798,1019775,25
22799,1019775,26
22800,1019775,27
22801,1019931,1
22802,1019931,3
22803,1019931,4
22804,1019931,5
22805,1019931,7
22806,1019931,8
22807,1019931,10
22808,1019931,21
22809,1019931,23
22810,1019948,0
22811,1019948,1
22812,1019948,2
22813,1019948,5
22814,1019948,8
22815,1019948,9
22816,1019948,10
22817,1019948,11
22818,1019948,12
22819,1019948,14
22820,1019948,21
22821,1019948,23
22822,1019948,26
22823,1019948,27
22824,1019948,29
22825,1019166,1
22826,1019166,2
22827,1019166,3
22828,1019166,4
22829,1019166,5
22830,1019166,7
22831,1019166,8
22832,1019166,9
22833,1019166,10
22834,1019166,12
22835,1019166,15
22836,1019166,16
22837,1019166,17
22838,1019166,18
22839,1019166,20
22840,1019166,21
22841,1019166,23
22842,1019166,25
22843,1019166,26
22844,1019626,1
22845,1019626,2
22846,1019626,4
22847,1019626,5
22848,1019626,6
22849,1019626,7
22850,1019626,8
22851,1019626,10
22852,1019626,11
22853,1019626,12
22854,1019626,16
22855,1019626,21
22856,1019626,23
22857,1019751,1
22858,1019751,2
22859,1019751,3
22860,1019751,4
22861,1019751,5
22862,1019751,7
22863,1019751,8
22864,1019751,9
22865,1019751,10
22866,1019751,11
22867,1019751,12
22868,1019751,16
22869,1019751,17
22870,1019751,18
22871,1019751,21
22872,1019751,23
22873,1019751,26
22874,1019751,27
22875,1019751,29
22876,1021304,1
22877,1021304,4
22878,1021304,5
22879,1021304,7
22880,1021304,8
22881,1021304,9
22882,1021304,17
22883,1021304,23
22884,1019697,0
22885,1019697,8
22886,1019697,17
22887,1019697,23
22888,1019697,25
22889,1019700,0
22890,1019700,8
22891,1019700,23
22892,1019700,25
22893,1019699,0
22894,1019699,8
22895,1019699,23
22896,1019699,25
22897,1019698,0
22898,1019698,8
22899,1019698,23
22900,1019698,25
22901,1019696,8
22902,1019696,23
22903,1019696,25
22904,1021276,0
22905,1021276,1
22906,1021276,4
22907,1021276,5
22908,1021276,6
22909,1021276,7
22910,1021276,8
22911,1021276,9
22912,1021276,10
22913,1021276,12
22914,1021276,14
22915,1021276,15
22916,1021276,16
22917,1021276,17
22918,1021276,18
22919,1021276,20
22920,1021276,21
22921,1021276,23
22922,1021276,24
22923,1021276,25
22924,1021276,26
22925,1021276,27
22926,1021276,29
22927,1021619,1
22928,1021619,3
22929,1021619,4
22930,1021619,5
22931,1021619,7
22932,1021619,8
22933,1021619,9
22934,1021619,10
22935,1021619,12
22936,1021619,15
22937,1021619,16
22938,1021619,18
22939,1021619,21
22940,1021619,23
22941,1012357,1
22942,1012357,3
22943,1012357,8
22944,1012357,9
22945,1012357,10
22946,1012357,14
22947,1012357,17
22948,1012357,18
22949,1012357,21
22950,1012357,23
22951,1012357,24
22952,1012357,25
22953,1012357,28
22954,1019001,1
22955,1019001,3
22956,1019001,5
22957,1019001,8
22958,1019001,9
22959,1019001,10
22960,1019001,11
22961,1019001,12
22962,1019001,23
22963,1019001,29
22964,1021659,1
22965,1021659,2
22966,1021659,4
22967,1021659,5
22968,1021659,7
22969,1021659,8
22970,1021659,9
22971,1021659,10
22972,1021659,11
22973,1021659,14
22974,1021659,16
22975,1021659,17
22976,1021659,18
22977,1021659,21
22978,1021659,23
22979,1021659,25
22980,1021659,27
22981,1019504,1
22982,1019504,2
22983,1019504,3
22984,1019504,4
22985,1019504,5
22986,1019504,7
22987,1019504,8
22988,1019504,9
22989,1019504,10
22990,1019504,14
22991,1019504,15
22992,1019504,17
22993,1019504,18
22994,1019504,20
22995,1019504,23
22996,1019504,24
22997,1019966,1
22998,1019966,3
22999,1019966,5
23000,1019966,7
23001,1019966,8
23002,1019966,9
23003,1019966,10
23004,1019966,12
23005,1019966,14
23006,1019966,16
23007,1019966,17
23008,1019966,18
23009,1019966,21
23010,1019966,23
23011,1019966,24
23012,1019966,25
23013,1019966,27
23014,1019966,29
23015,1018422,0
23016,1018422,1
23017,1018422,3
23018,1018422,4
23019,1018422,7
23020,1018422,8
23021,1018422,9
23022,1018422,10
23023,1018422,11
23024,1018422,12
23025,1018422,15
23026,1018422,17
23027,1018422,18
23028,1018422,20
23029,1018422,22
23030,1018422,23
23031,1018422,25
23032,1018422,26
23033,1021702,0
23034,1021702,1
23035,1021702,2
23036,1021702,3
23037,1021702,4
23038,1021702,5
23039,1021702,7
23040,1021702,8
23041,1021702,9
23042,1021702,10
23043,1021702,15
23044,1021702,16
23045,1021702,17
23046,1021702,21
23047,1021702,23
23048,1021702,25
23049,1021702,27
23050,1016917,1
23051,1016917,4
23052,1016917,6
23053,1016917,8
23054,1016917,10
23055,1016917,17
23056,1016917,18
23057,1016917,21
23058,1016917,29
23059,1019928,1
23060,1019928,3
23061,1019928,4
23062,1019928,5
23063,1019928,6
23064,1019928,8
23065,1019928,9
23066,1019928,10
23067,1019928,12
23068,1019928,16
23069,1019928,21
23070,1019928,23
23071,1019928,26
23072,1011497,1
23073,1011497,2
23074,1011497,3
23075,1011497,4
23076,1011497,5
23077,1011497,6
23078,1011497,7
23079,1011497,8
23080,1011497,9
23081,1011497,10
23082,1011497,11
23083,1011497,12
23084,1011497,14
23085,1011497,15
23086,1011497,16
23087,1011497,17
23088,1011497,18
23089,1011497,20
23090,1011497,21
23091,1011497,22
23092,1011497,23
23093,1011497,24
23094,1011497,25
23095,1011497,26
23096,1011497,27
23097,1019517,1
23098,1019517,2
23099,1019517,4
23100,1019517,5
23101,1019517,6
23102,1019517,7
23103,1019517,8
23104,1019517,9
23105,1019517,10
23106,1019517,11
23107,1019517,17
23108,1019517,18
23109,1019517,20
23110,1019517,23
23111,1002101,1
23112,1002101,2
23113,1002101,3
23114,1002101,4
23115,1002101,5
23116,1002101,7
23117,1002101,8
23118,1002101,10
23119,1002101,11
23120,1002101,12
23121,1002101,15
23122,1002101,17
23123,1002101,23
23124,1002101,25
23125,1019739,1
23126,1019739,2
23127,1019739,3
23128,1019739,8
23129,1019739,9
23130,1019739,10
23131,1019739,12
23132,1019739,14
23133,1019739,18
23134,1019739,23
23135,1019826,1
23136,1019826,2
23137,1019826,3
23138,1019826,4
23139,1019826,5
23140,1019826,6
23141,1019826,7
23142,1019826,8
23143,1019826,9
23144,1019826,10
23145,1019826,11
23146,1019826,12
23147,1019826,14
23148,1019826,15
23149,1019826,16
23150,1019826,17
23151,1019826,18
23152,1019826,19
23153,1019826,20
23154,1019826,21
23155,1019826,22
23156,1019826,23
23157,1019826,24
23158,1019826,25
23159,1019826,26
23160,1019826,27
23161,1019826,29
23162,1019975,1
23163,1019975,2
23164,1019975,3
23165,1019975,4
23166,1019975,5
23167,1019975,7
23168,1019975,8
23169,1019975,9
23170,1019975,10
23171,1019975,12
23172,1019975,15
23173,1019975,16
23174,1019975,18
23175,1019975,21
23176,1019975,22
23177,1019975,23
23178,1019975,26
23179,1018628,0
23180,1018628,1
23181,1018628,2
23182,1018628,3
23183,1018628,4
23184,1018628,5
23185,1018628,6
23186,1018628,7
23187,1018628,8
23188,1018628,9
23189,1018628,10
23190,1018628,12
23191,1018628,14
23192,1018628,15
23193,1018628,16
23194,1018628,17
23195,1018628,18
23196,1018628,19
23197,1018628,21
23198,1018628,22
23199,1018628,23
23200,1018628,24
23201,1018628,25
23202,1018628,26
23203,1018628,27
23204,1018628,28
23205,1018624,0
23206,1018624,1
23207,1018624,7
23208,1018624,8
23209,1018624,12
23210,1018624,17
23211,1018624,18
23212,1018624,21
23213,1018624,23
23214,1018624,28
23215,1021499,1
23216,1021499,3
23217,1021499,4
23218,1021499,5
23219,1021499,7
23220,1021499,8
23221,1021499,9
23222,1021499,10
23223,1021499,11
23224,1021499,15
23225,1021499,18
23226,1021499,23
23227,1000278,1
23228,1000278,3
23229,1000278,5
23230,1000278,7
23231,1000278,8
23232,1000278,9
23233,1000278,10
23234,1000278,23
23235,1000278,26
23236,1020015,0
23237,1020015,1
23238,1020015,2
23239,1020015,4
23240,1020015,5
23241,1020015,7
23242,1020015,8
23243,1020015,9
23244,1020015,14
23245,1020015,17
23246,1020015,18
23247,1020015,21
23248,1020015,23
23249,1020015,26
23250,1020015,27
23251,1020015,28
23252,1020015,29
23253,1010798,0
23254,1010798,1
23255,1010798,3
23256,1010798,4
23257,1010798,5
23258,1010798,6
23259,1010798,7
23260,1010798,8
23261,1010798,9
23262,1010798,10
23263,1010798,14
23264,1010798,16
23265,1010798,18
23266,1010798,21
23267,1010798,23
23268,1012799,0
23269,1012799,1
23270,1012799,2
23271,1012799,3
23272,1012799,4
23273,1012799,5
23274,1012799,7
23275,1012799,8
23276,1012799,9
23277,1012799,10
23278,1012799,11
23279,1012799,12
23280,1012799,15
23281,1012799,16
23282,1012799,17
23283,1012799,18
23284,1012799,19
23285,1012799,21
23286,1012799,22
23287,1012799,23
23288,1012799,24
23289,1012799,25
23290,1012799,26
23291,1012799,29
23292,1021586,0
23293,1021586,1
23294,1021586,2
23295,1021586,4
23296,1021586,5
23297,1021586,6
23298,1021586,7
23299,1021586,8
23300,1021586,9
23301,1021586,12
23302,1021586,15
23303,1021586,16
23304,1021586,23
23305,1021586,26
23306,1021586,29
23307,1008826,0
23308,1008826,1
23309,1008826,3
23310,1008826,4
23311,1008826,5
23312,1008826,6
23313,1008826,7
23314,1008826,8
23315,1008826,9
23316,1008826,10
23317,1008826,12
23318,1008826,17
23319,1008826,18
23320,1008826,23
23321,1008826,24
23322,1008827,0
23323,1008827,1
23324,1008827,4
23325,1008827,5
23326,1008827,7
23327,1008827,8
23328,1008827,9
23329,1008827,10
23330,1008827,15
23331,1008827,17
23332,1008827,23
23333,1019228,1
23334,1019228,3
23335,1019228,5
23336,1019228,8
23337,1019228,9
23338,1019228,10
23339,1019228,15
23340,1019228,18
23341,1019228,21
23342,1019228,23
23343,1017961,0
23344,1017961,1
23345,1017961,2
23346,1017961,4
23347,1017961,5
23348,1017961,6
23349,1017961,7
23350,1017961,8
23351,1017961,9
23352,1017961,10
23353,1017961,11
23354,1017961,12
23355,1017961,14
23356,1017961,16
23357,1017961,17
23358,1017961,19
23359,1017961,21
23360,1017961,22
23361,1017961,23
23362,1017961,24
23363,1017961,25
23364,1017961,26
23365,1017961,29
23366,1009802,1
23367,1009802,3
23368,1009802,4
23369,1009802,5
23370,1009802,8
23371,1009802,9
23372,1009802,10
23373,1009802,12
23374,1009802,14
23375,1009802,16
23376,1009802,17
23377,1009802,18
23378,1009802,20
23379,1009802,23
23380,1009802,26
23381,1021562,1
23382,1021562,4
23383,1021562,5
23384,1021562,7
23385,1021562,8
23386,1021562,9
23387,1021562,10
23388,1021562,11
23389,1021562,12
23390,1021562,15
23391,1021562,16
23392,1021562,19
23393,1021562,23
23394,1021562,25
23395,1021744,0
23396,1021744,1
23397,1021744,2
23398,1021744,3
23399,1021744,4
23400,1021744,5
23401,1021744,6
23402,1021744,7
23403,1021744,8
23404,1021744,9
23405,1021744,10
23406,1021744,12
23407,1021744,15
23408,1021744,16
23409,1021744,17
23410,1021744,18
23411,1021744,19
23412,1021744,20
23413,1021744,23
23414,1021744,25
23415,1021744,27
23416,1021744,28
23417,1021744,29
23418,1021447,0
23419,1021447,1
23420,1021447,3
23421,1021447,4
23422,1021447,5
23423,1021447,7
23424,1021447,8
23425,1021447,9
23426,1021447,10
23427,1021447,15
23428,1021447,17
23429,1021447,18
23430,1021447,21
23431,1021447,23
23432,1021447,27
23433,1021447,29
23434,1019963,1
23435,1019963,2
23436,1019963,3
23437,1019963,4
23438,1019963,5
23439,1019963,7
23440,1019963,8
23441,1019963,9
23442,1019963,18
23443,1019963,23
23444,1021490,0
23445,1021490,1
23446,1021490,2
23447,1021490,3
23448,1021490,4
23449,1021490,7
23450,1021490,8
23451,1021490,9
23452,1021490,10
23453,1021490,11
23454,1021490,12
23455,1021490,15
23456,1021490,16
23457,1021490,17
23458,1021490,18
23459,1021490,21
23460,1021490,22
23461,1021490,23
23462,1021490,24
23463,1021490,26
23464,1021490,29
23465,1019393,1
23466,1019393,3
23467,1019393,4
23468,1019393,5
23469,1019393,6
23470,1019393,7
23471,1019393,8
23472,1019393,10
23473,1019393,15
23474,1019393,17
23475,1019393,23
23476,1019393,27
23477,1019213,1
23478,1019213,3
23479,1019213,5
23480,1019213,8
23481,1019213,9
23482,1019213,10
23483,1019213,15
23484,1019213,16
23485,1019213,18
23486,1019213,23
23487,1006324,1
23488,1006324,3
23489,1006324,4
23490,1006324,5
23491,1006324,7
23492,1006324,8
23493,1006324,9
23494,1006324,10
23495,1006324,11
23496,1006324,12
23497,1006324,15
23498,1006324,16
23499,1006324,17
23500,1006324,18
23501,1006324,21
23502,1006324,23
23503,1006324,25
23504,1006324,26
23505,1006324,29
23506,1021745,0
23507,1021745,1
23508,1021745,2
23509,1021745,3
23510,1021745,4
23511,1021745,5
23512,1021745,6
23513,1021745,7
23514,1021745,8
23515,1021745,9
23516,1021745,10
23517,1021745,11
23518,1021745,12
23519,1021745,15
23520,1021745,16
23521,1021745,17
23522,1021745,18
23523,1021745,20
23524,1021745,21
23525,1021745,22
23526,1021745,23
23527,1021745,25
23528,1021745,26
23529,1021745,27
23530,1019638,1
23531,1019638,2
23532,1019638,3
23533,1019638,4
23534,1019638,5
23535,1019638,7
23536,1019638,8
23537,1019638,9
23538,1019638,10
23539,1019638,11
23540,1019638,12
23541,1019638,14
23542,1019638,15
23543,1019638,16
23544,1019638,17
23545,1019638,18
23546,1019638,20
23547,1019638,21
23548,1019638,23
23549,1019638,27
23550,1021343,1
23551,1021343,2
23552,1021343,3
23553,1021343,4
23554,1021343,5
23555,1021343,7
23556,1021343,8
23557,1021343,9
23558,1021343,10
23559,1021343,15
23560,1021343,16
23561,1021343,17
23562,1021343,18
23563,1021343,21
23564,1021343,22
23565,1021343,23
23566,1021343,24
23567,1018933,1
23568,1018933,3
23569,1018933,4
23570,1018933,5
23571,1018933,7
23572,1018933,8
23573,1018933,9
23574,1018933,10
23575,1018933,15
23576,1018933,18
23577,1018933,23
23578,1020002,0
23579,1020002,1
23580,1020002,2
23581,1020002,4
23582,1020002,5
23583,1020002,6
23584,1020002,7
23585,1020002,8
23586,1020002,9
23587,1020002,10
23588,1020002,11
23589,1020002,12
23590,1020002,14
23591,1020002,15
23592,1020002,16
23593,1020002,17
23594,1020002,18
23595,1020002,19
23596,1020002,20
23597,1020002,21
23598,1020002,23
23599,1020002,24
23600,1020002,25
23601,1020002,26
23602,1020002,27
23603,1020002,28
23604,1020002,29
23605,1019632,1
23606,1019632,3
23607,1019632,4
23608,1019632,5
23609,1019632,7
23610,1019632,8
23611,1019632,10
23612,1019632,12
23613,1019632,15
23614,1019632,16
23615,1019632,18
23616,1019632,22
23617,1019632,23
23618,1019632,27
23619,1018397,0
23620,1018397,1
23621,1018397,2
23622,1018397,3
23623,1018397,4
23624,1018397,5
23625,1018397,6
23626,1018397,7
23627,1018397,8
23628,1018397,9
23629,1018397,10
23630,1018397,11
23631,1018397,12
23632,1018397,14
23633,1018397,15
23634,1018397,16
23635,1018397,17
23636,1018397,18
23637,1018397,19
23638,1018397,21
23639,1018397,22
23640,1018397,23
23641,1018397,24
23642,1018397,27
23643,1018397,29
23644,1021576,0
23645,1021576,1
23646,1021576,3
23647,1021576,4
23648,1021576,5
23649,1021576,7
23650,1021576,8
23651,1021576,9
23652,1021576,10
23653,1021576,11
23654,1021576,14
23655,1021576,15
23656,1021576,17
23657,1021576,18
23658,1021576,19
23659,1021576,21
23660,1021576,23
23661,1021576,26
23662,1018283,1
23663,1018283,4
23664,1018283,7
23665,1018283,8
23666,1018283,9
23667,1018283,10
23668,1018283,14
23669,1018283,15
23670,1018283,17
23671,1018283,18
23672,1018283,21
23673,1018283,23
23674,1018283,26
23675,1019349,0
23676,1019349,1
23677,1019349,3
23678,1019349,4
23679,1019349,5
23680,1019349,6
23681,1019349,7
23682,1019349,8
23683,1019349,9
23684,1019349,10
23685,1019349,12
23686,1019349,14
23687,1019349,15
23688,1019349,16
23689,1019349,17
23690,1019349,18
23691,1019349,19
23692,1019349,21
23693,1019349,23
23694,1019349,25
23695,1019349,26
23696,1019349,27
23697,1019349,29
23698,1012573,1
23699,1012573,3
23700,1012573,4
23701,1012573,5
23702,1012573,7
23703,1012573,8
23704,1012573,9
23705,1012573,10
23706,1012573,11
23707,1012573,12
23708,1012573,14
23709,1012573,15
23710,1012573,16
23711,1012573,18
23712,1012573,19
23713,1012573,21
23714,1012573,23
23715,1012573,24
23716,1005493,1
23717,1005493,2
23718,1005493,3
23719,1005493,4
23720,1005493,5
23721,1005493,7
23722,1005493,8
23723,1005493,9
23724,1005493,10
23725,1005493,11
23726,1005493,12
23727,1005493,15
23728,1005493,16
23729,1005493,17
23730,1005493,18
23731,1005493,21
23732,1005493,23
23733,1005493,26
23734,1005493,27
23735,1006169,3
23736,1006169,5
23737,1006169,8
23738,1006169,9
23739,1006169,10
23740,1006169,11
23741,1006169,18
23742,1006169,23
23743,1018968,1
23744,1018968,3
23745,1018968,4
23746,1018968,5
23747,1018968,8
23748,1018968,9
23749,1018968,10
23750,1018968,12
23751,1018968,18
23752,1018968,21
23753,1018968,23
23754,1018968,25
23755,1019215,0
23756,1019215,1
23757,1019215,2
23758,1019215,3
23759,1019215,4
23760,1019215,5
23761,1019215,7
23762,1019215,8
23763,1019215,9
23764,1019215,10
23765,1019215,12
23766,1019215,14
23767,1019215,15
23768,1019215,17
23769,1019215,18
23770,1019215,19
23771,1019215,21
23772,1019215,23
23773,1019215,24
23774,1019215,26
23775,1019215,27
23776,1019925,1
23777,1019925,2
23778,1019925,3
23779,1019925,4
23780,1019925,5
23781,1019925,8
23782,1019925,9
23783,1019925,10
23784,1019925,11
23785,1019925,12
23786,1019925,15
23787,1019925,17
23788,1019925,18
23789,1019925,19
23790,1019925,23
23791,1019925,25
23792,1019925,26
23793,1010158,0
23794,1010158,1
23795,1010158,2
23796,1010158,3
23797,1010158,4
23798,1010158,5
23799,1010158,7
23800,1010158,8
23801,1010158,11
23802,1010158,12
23803,1010158,16
23804,1010158,18
23805,1010158,19
23806,1010158,22
23807,1010158,23
23808,1019540,0
23809,1019540,1
23810,1019540,2
23811,1019540,4
23812,1019540,5
23813,1019540,6
23814,1019540,7
23815,1019540,8
23816,1019540,9
23817,1019540,10
23818,1019540,11
23819,1019540,12
23820,1019540,14
23821,1019540,15
23822,1019540,16
23823,1019540,17
23824,1019540,18
23825,1019540,20
23826,1019540,21
23827,1019540,22
23828,1019540,23
23829,1019540,24
23830,1019540,25
23831,1019540,26
23832,1019540,27
23833,1019540,28
23834,1019540,29
23835,1018634,0
23836,1018634,1
23837,1018634,2
23838,1018634,3
23839,1018634,4
23840,1018634,5
23841,1018634,6
23842,1018634,7
23843,1018634,8
23844,1018634,9
23845,1018634,10
23846,1018634,12
23847,1018634,14
23848,1018634,15
23849,1018634,16
23850,1018634,17
23851,1018634,21
23852,1018634,23
23853,1018634,25
23854,1018634,26
23855,1018634,27
23856,1021305,1
23857,1021305,5
23858,1021305,8
23859,1021305,9
23860,1021305,10
23861,1021305,15
23862,1021305,17
23863,1021305,23
23864,1019764,0
23865,1019764,1
23866,1019764,4
23867,1019764,5
23868,1019764,6
23869,1019764,8
23870,1019764,9
23871,1019764,10
23872,1019764,12
23873,1019764,15
23874,1019764,16
23875,1019764,21
23876,1019764,23
23877,1021726,1
23878,1021726,2
23879,1021726,4
23880,1021726,5
23881,1021726,7
23882,1021726,8
23883,1021726,9
23884,1021726,10
23885,1021726,11
23886,1021726,12
23887,1021726,14
23888,1021726,16
23889,1021726,17
23890,1021726,21
23891,1021726,22
23892,1021726,23
23893,1021726,25
23894,1021726,26
23895,1021726,27
23896,1001886,1
23897,1001886,3
23898,1001886,4
23899,1001886,5
23900,1001886,7
23901,1001886,8
